ID,URL,Language,Country_search,Newspaper,Type_of_newspaper ,Circulation,d,m,yr,Title,ID_Event,Year_event,Location_event,Country_event,Continent,lon,lat,lon2,lat2,lon3,lat3,Species,Genus,Family,Order,Bite,Death,Figure_species,Figure_bite,Expert_arachnologist,Expert_doctor,Expert_others,Sensationalism,Taxonomic_error,Venom_error,Anatomy_error,Photo_error,Quality_check,Contributor,Notes,POS,NEG,NEU
NZ_041,https://www.stuff.co.nz/world/australia/86807158/hortense-the-huntsmans-letterbox-nursery-is-a-web-sensation,English,New Zealand,Stuff ,Online newspaper,National,23.0,11.0,2016.0,Hortense the huntsmans letterbox nursery is a web sensation,"Melbourne, Victoria_Australia_2016",2016.0,"Melbourne, Victoria",Australia,Oceania,144.96,-37.7,149.12,-35.28,170.15,-43.97,Sparassidae,Unknown,Sparassidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.0,0.0,1.0
NZ_042,https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11762965,English,New Zealand,NZ Herald,Traditional newspaper,National,8.0,12.0,2016.0,Australian redback spider found in Northland,"Paparoa, Northland_New Zealand_2016",2016.0,"Paparoa, Northland",New Zealand,Oceania,174.24,-36.11,170.15,-43.97,170.15,-43.97,Latrodectus hasselti,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.0,0.2222222222222222,0.7407407407407407
NZ_043,https://www.stuff.co.nz/world/australia/88198222/sleeping-australian-woman-bitten-repeatedly-by-funnel-web-spider,English,New Zealand,Stuff ,Online newspaper,National,6.0,1.0,2017.0,Sleeping Australian woman bitten repeatedly by funnel web spider,"Liverpool, NSW_Australia_2016",2016.0,"Liverpool, NSW",Australia,Oceania,150.91,-33.92,149.12,-35.28,170.15,-43.97,Atrax robustus,Atrax,Atracidae,Araneae,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.043478260869565216,0.30434782608695654,0.6521739130434783
NZ_044,https://www.stuff.co.nz/environment/88365527/influx-of-creepy-crawlies-to-wellington-over-summer--it-was-raining-spiders,English,New Zealand,Stuff ,Online newspaper,National,17.0,1.0,2017.0,Influx of creepy crawlies to Wellington over summer - it was raining spiders,Upper Hutt_New Zealand_2017,2017.0,Upper Hutt,New Zealand,Oceania,175.04,-41.13,170.15,-43.97,170.15,-43.97,Gen sp,Unknown,Unknown,Araneae,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.029411764705882353,0.3235294117647059,0.6470588235294118
NZ_045,https://www.stuff.co.nz/world/australia/89801275/australian-boy-bitten-by-deadly-funnel-web-spider-hiding-in-a-shoe,English,New Zealand,Stuff ,Online newspaper,National,25.0,2.0,2017.0,Australian boy bitten by deadly funnel web spider hiding in a shoe,Gosford_Australia_2017,2017.0,Gosford,Australia,Oceania,151.34,-33.42,149.12,-35.28,170.15,-43.97,Atrax robustus,Atrax,Atracidae,Araneae,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,Might be good to check this photo as Im not 100% sure if correctly a tunnelweb due to artistic angle ,0.0,0.0,1.0
NZ_046,https://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11819661,English,New Zealand,NZ Herald,Traditional newspaper,National,16.0,3.0,2017.0,Terrifying moment a pest controller finds huge huntsman spider and hundreds of her babies in Australia,Kholo_Australia_2017,2017.0,Kholo,Australia,Oceania,152.76,-27.52,149.12,-35.28,170.15,-43.97,Sparassidae,Unknown,Sparassidae,Araneae,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,Expert is very over the top reacting pest controller,0.030303030303030304,0.3939393939393939,0.5454545454545454
NZ_047,https://www.newshub.co.nz/home/new-zealand/2017/03/bug-man-defends-introduced-redback-spiders.html,English,New Zealand,Newshub,Online newspaper,National,19.0,3.0,2017.0,Bug Man defends introduced redback spiders,Dargaville_New Zealand_2017,2017.0,Dargaville,New Zealand,Oceania,173.86,-35.94,170.15,-43.97,170.15,-43.97,Latrodectus hasselti,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.0,0.125,0.875
NZ_048,https://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11832240,English,New Zealand,NZ Herald,Traditional newspaper,National,5.0,4.0,2017.0,Man loses two legs after white-tail spider bite,Birchip_Australia_2017,2017.0,Birchip,Australia,Oceania,142.91,-35.98,149.12,-35.28,170.15,-43.97,Lampona sp,Lampona,Lamponidae,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,Photo is of man in hospital bed - count as bite photo?,0.0,0.2916666666666667,0.6666666666666666
NZ_049,https://www.stuff.co.nz/world/australia/91256213/man-who-lost-legs-after-infection-in-australia-on-the-mend-in-hospital,English,New Zealand,Stuff ,Online newspaper,National,5.0,4.0,2017.0,Australian experts say spider venom not to blame for amputees infection,Birchip_Australia_2017,2017.0,Birchip,Australia,Oceania,142.91,-35.98,149.12,-35.28,170.15,-43.97,Lampona sp,Lampona,Lamponidae,Araneae,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,Interesting reference to a withdrawn previous article which was removed due to inaccuracies about ability of spiders to cause flesh eating disease,0.0,0.0,1.0
NZ_050,https://www.stuff.co.nz/environment/91233584/kiwi-fears-allayed-after-aussie-white-tail-wrongly-accused-of-flesheating-again,English,New Zealand,Stuff ,Online newspaper,National,5.0,4.0,2017.0,"Kiwi fears allayed after Aussie white tail wrongly accused of flesh-eating, again",Birchip_Australia_2017,2017.0,Birchip,Australia,Oceania,142.91,-35.98,149.12,-35.28,170.15,-43.97,Lampona sp,Lampona,Lamponidae,Araneae,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.0,0.3448275862068966,0.6551724137931034
NZ_051,https://www.stuff.co.nz/oddstuff/91359070/huge-sheetweb-spider-gives-waikato-mates-the-heebie-jeebies,English,New Zealand,Stuff ,Online newspaper,National,8.0,4.0,2017.0,Huge sheetweb spider gives Waikato mates the heebie jeebies,Waingaro_New Zealand_2017,2017.0,Waingaro,New Zealand,Oceania,175.01,-37.69,170.15,-43.97,170.15,-43.97,Cambridgea foliata,Cambridgea,Desidae,Araneae,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.0,0.02857142857142857,0.9714285714285714
NZ_052,https://www.stuff.co.nz/the-press/news/mid-canterbury-selwyn/97252013/eight-legged-neighbours-wandering-in,English,New Zealand,The Press (via Stuff),Traditional newspaper,Regional,27.0,9.0,2017.0,Eight-legged neighbours wandering in,Christchurch_New Zealand_2017,2017.0,Christchurch,New Zealand,Oceania,172.62,-43.53,170.15,-43.97,170.15,-43.97,Lampona sp,Lampona,Lamponidae,Araneae,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.10256410256410256,0.1794871794871795,0.717948717948718
NZ_053,https://www.stuff.co.nz/environment/97756846/motueka-woman-opens-the-trapdoor-on-spider-hangout,English,New Zealand,Stuff ,Online newspaper,National,12.0,10.0,2017.0,Motueka woman opens the trapdoor on spider hangout,Motueka_New Zealand_2017,2017.0,Motueka,New Zealand,Oceania,173.02,-41.11,170.15,-43.97,170.15,-43.97,Cantuaria sp,Cantuaria,Idiopidae,Araneae,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.125,0.041666666666666664,0.8333333333333334
NZ_054,https://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11957860,English,New Zealand,NZ Herald,Traditional newspaper,National,12.0,12.0,2017.0,"Funnel-web spider found in womans home in Blue Mountains, Sydney",Springwood_Australia_2017,2017.0,Springwood,Australia,Oceania,150.55,-33.7,149.12,-35.28,170.15,-43.97,Atrax robustus,Atrax,Atracidae,Araneae,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.0,0.21818181818181817,0.7636363636363637
NZ_055,https://www.stuff.co.nz/nelson-mail/99842986/redback-spiders-making-themselves-at-home-in-nelson-back-yards,English,New Zealand,Nelson Mail (via Stuff),Traditional newspaper,Regional,18.0,12.0,2017.0,Redback spiders making themselves at home in Nelson back yards,Nelson_New Zealand_2017,2017.0,Nelson,New Zealand,Oceania,173.28,-41.27,170.15,-43.97,170.15,-43.97,Latrodectus hasselti,Latrodectus,Theridiidae,Araneae,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.296875,0.125,0.578125
NZ_056,https://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11972786,English,New Zealand,NZ Herald,Traditional newspaper,National,10.0,1.0,2018.0,"Man tries killing spider with blowtorch, sets home on fire",Redding_USA_2018,2018.0,Redding,USA,N America,-122.39,40.59,-102.98,38.2,170.15,-43.97,Lycosidae,Unknown,Lycosidae,Araneae,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.0,0.48,0.48
NZ_057,https://www.stuff.co.nz/auckland/local-news/central-leader/100467159/number-of-whitetailed-spiders-in-central-auckland-suburb-surprises-new-resident,English,New Zealand,Stuff ,Online newspaper,National,11.0,1.0,2018.0,Number of white-tailed spiders in central Auckland suburb surprises new resident,Auckland_New Zealand_2018,2018.0,Auckland,New Zealand,Oceania,174.77,-36.85,170.15,-43.97,170.15,-43.97,Lampona sp,Lampona,Lamponidae,Araneae,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,Does say creepy crawly at one point but otherwise fine ,0.02857142857142857,0.05714285714285714,0.9142857142857143
NZ_058,https://www.stuff.co.nz/world/australia/100625316/theres-nightmares-then-theres-this-video-of-aussie-funnel-web-spiders-hatching,English,New Zealand,Stuff ,Online newspaper,National,16.0,1.0,2018.0,"Theres nightmares, then theres this video of Aussie funnel web spiders hatching","Newcastle, New South Wales_Australia_2018",2018.0,"Newcastle, New South Wales",Australia,Oceania,151.78,-32.93,149.12,-35.28,170.15,-43.97,Atrax robustus,Atrax,Atracidae,Araneae,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.041666666666666664,0.125,0.8333333333333334
NZ_059,https://www.stuff.co.nz/timaru-herald/news/101020989/white-tail-spiders-creeping-around-south-canterbury,English,New Zealand,Timaru Herald (via Stuff),Traditional newspaper,Regional,31.0,1.0,2018.0,White tail spiders creeping around South Canterbury,Timaru_New Zealand_2018,2018.0,Timaru,New Zealand,Oceania,171.24,-44.38,170.15,-43.97,170.15,-43.97,Lampona sp,Lampona,Lamponidae,Araneae,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.08333333333333333,0.16666666666666666,0.75
NZ_060,https://www.stuff.co.nz/environment/101071486/people-who-claim-they-have-been-bitten-by-a-white-tail-spider-speak-out,English,New Zealand,Stuff ,Online newspaper,National,2.0,2.0,2018.0,"Spider expert claims theres nothing to fear in a white tails venom, but those bitten dont believe it",Perth_Australia_2017,2017.0,Perth,Australia,Oceania,115.85,-31.96,149.12,-35.28,170.15,-43.97,Lampona sp,Lampona,Lamponidae,Araneae,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.0,0.0,1.0
NZ_060,https://www.stuff.co.nz/environment/101071486/people-who-claim-they-have-been-bitten-by-a-white-tail-spider-speak-out,English,New Zealand,Stuff ,Online newspaper,National,2.0,2.0,2018.0,"Spider expert claims theres nothing to fear in a white tails venom, but those bitten dont believe it",Timaru_New Zealand_2017,2017.0,Timaru,New Zealand,Oceania,171.24,-44.38,170.15,-43.97,170.15,-43.97,Lampona sp,Lampona,Lamponidae,Araneae,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,Describes that the doctors had to drain a large amount of poison from the wound - seems unlikely so count as venom error?,0.0,0.18181818181818182,0.8181818181818182
NZ_061,https://www.odt.co.nz/news/dunedin/exterminators-busy-spiders-thrive-taieri,English,New Zealand,Otago Daily Times,Traditional newspaper,Regional,28.0,2.0,2018.0,Exterminators busy as spiders thrive on the Taieri,Dunedin_New Zealand_2018,2018.0,Dunedin,New Zealand,Oceania,170.5,-45.88,170.15,-43.97,170.15,-43.97,Lampona sp,Lampona,Lamponidae,Araneae,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,white tip referred to as a tail; pest control person quoted as saying that more white tails than usual (seems to happen every year!),0.038461538461538464,0.11538461538461539,0.8461538461538461
NZ_062,https://www.odt.co.nz/regions/north-otago/redback-found-oamaru-drain-sump,English,New Zealand,Otago Daily Times,Traditional newspaper,Regional,9.0,3.0,2018.0,Redback found in Oamaru drain sump,Oamaru_New Zealand_2018,2018.0,Oamaru,New Zealand,Oceania,170.97,-45.11,170.15,-43.97,170.15,-43.97,Latrodectus hasselti,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.030303030303030304,0.21212121212121213,0.7575757575757576
NZ_063,https://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=12011246,English,New Zealand,NZ Herald,Traditional newspaper,National,12.0,3.0,2018.0,Species of the huge spider rescued from Queensland floodwaters revealed,"Ingham, QLD_Australia_2018",2018.0,"Ingham, QLD",Australia,Oceania,146.16,-18.64,149.12,-35.28,170.15,-43.97,Theraphosidae,Unknown,Theraphosidae,Araneae,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,long venomous fangs - taxonomic error?,0.0,0.27906976744186046,0.6976744186046512
NZ_064,https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12016562,English,New Zealand,NZ Herald,Traditional newspaper,National,21.0,3.0,2018.0,Insect bites passenger aboard Air New Zealand business class flight,Flight Auckland - San Francisco_New Zealand_2018,2018.0,Flight Auckland - San Francisco,New Zealand,Oceania,,,170.15,-43.97,170.15,-43.97,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.05,0.225,0.7
NZ_065,https://www.stuff.co.nz/world/australia/79020912/redback-spider-found-in-supermarket-broccoli,English,New Zealand,Stuff ,Online newspaper,National,18.0,4.0,2018.0,Redback spider found in supermarket broccoli,Gold Coast_Australia_2018,2018.0,Gold Coast,Australia,Oceania,153.41,-28.0,149.12,-35.28,170.15,-43.97,Latrodectus hasselti,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.058823529411764705,0.11764705882352941,0.8235294117647058
NZ_066,https://www.odt.co.nz/news/dunedin/big-black-spider-welcome-guest-festival-event,English,New Zealand,Otago Daily Times,Traditional newspaper,Regional,24.0,4.0,2018.0,"Big, black spider welcome guest at festival event",Dunedin_New Zealand_2018,2018.0,Dunedin,New Zealand,Oceania,170.5,-45.88,170.15,-43.97,170.15,-43.97,Porrhothele antipodiana,Porrhothele,Porrhothelidae,Araneae,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,Expert is a Zoology uni student who was presenting the spider at a festival ,0.1875,0.0625,0.75
NZ_067,https://www.stuff.co.nz/auckland/local-news/western-leader/104597516/creepy-crawlies-giving-westies-the-heebie-jeebies,English,New Zealand,Western Leader (via Stuff),Traditional newspaper,Regional,11.0,6.0,2018.0,Creepy crawlies giving Westies the heebie jeebies,Auckland_New Zealand_2018,2018.0,Auckland,New Zealand,Oceania,174.77,-36.85,170.15,-43.97,170.15,-43.97,Badumna insignis,Badumna,Desidae,Araneae,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.047619047619047616,0.11904761904761904,0.8333333333333334
NZ_067,https://www.stuff.co.nz/auckland/local-news/western-leader/104597516/creepy-crawlies-giving-westies-the-heebie-jeebies,English,New Zealand,Western Leader (via Stuff),Traditional newspaper,Regional,11.0,6.0,2018.0,Creepy crawlies giving Westies the heebie jeebies,Auckland_New Zealand_2018,2018.0,Auckland,New Zealand,Oceania,174.77,-36.85,170.15,-43.97,170.15,-43.97,Cambridgea foliata,Cambridgea,Desidae,Araneae,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.04878048780487805,0.12195121951219512,0.8292682926829268
NZ_068,https://www.newshub.co.nz/home/new-zealand/2018/06/huge-spiders-spotted-in-west-auckland-homes.html,English,New Zealand,Newshub,Online newspaper,National,12.0,6.0,2018.0,Huge spiders spotted in West Auckland homes,Auckland_New Zealand_2018,2018.0,Auckland,New Zealand,Oceania,174.77,-36.85,170.15,-43.97,170.15,-43.97,Badumna insignis,Badumna,Desidae,Araneae,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.030303030303030304,0.030303030303030304,0.9393939393939394
NZ_068,https://www.newshub.co.nz/home/new-zealand/2018/06/huge-spiders-spotted-in-west-auckland-homes.html,English,New Zealand,Newshub,Online newspaper,National,12.0,6.0,2018.0,Huge spiders spotted in West Auckland homes,Auckland_New Zealand_2018,2018.0,Auckland,New Zealand,Oceania,174.77,-36.85,170.15,-43.97,170.15,-43.97,Cambridgea foliata,Cambridgea,Desidae,Araneae,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.06666666666666667,0.06666666666666667,0.8666666666666667
NZ_069,https://www.nzherald.co.nz/lifestyle/news/article.cfm?c_id=6&objectid=12134353,English,New Zealand,NZ Herald,Traditional newspaper,National,30.0,9.0,2018.0,Kaylah Branch almost lost her toe over a spider bite,"Melbourne, Victoria_Australia_NA",,"Melbourne, Victoria",Australia,Oceania,144.96,-37.7,149.12,-35.28,170.15,-43.97,Lampona sp,Lampona,Lamponidae,Araneae,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,"Article doesnt state which year the bite occurred, just refers to it being just before Christmas & article published in September so unclear if its talking about preceding year , Also there is an expert but it is in reference to Drama Queen Syndrome and low reporting of womens illness, not about the spider bite",0.0,0.43859649122807015,0.543859649122807
NZ_070,https://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=12189688,English,New Zealand,NZ Herald,Traditional newspaper,National,13.0,1.0,2019.0,Arachnophobes worst nightmare: Spiders rain from Brazilian sky,Minas Gerais_Brazil_2019,2019.0,Minas Gerais,Brazil,S America,-43.95,-19.87,-47.91,-15.78,170.15,-43.97,Gen sp,Unknown,Unknown,Araneae,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,yes,Christina Painting & Leilani Walker,"Photo out of focus, not possible to ID; not a direct interview/quote from expert, just a vague reference to experts",0.0,0.2916666666666667,0.6666666666666666
NZ_071,https://www.newshub.co.nz/home/world/2019/01/rain-of-spiders-horrifies-arachnophobes-in-brazil.html,English,New Zealand,Newshub,Online newspaper,National,13.0,1.0,2019.0,Rain of spiders horrifies arachnophobes in Brazil,Minas Gerais_Brazil_2019,2019.0,Minas Gerais,Brazil,S America,-43.95,-19.87,-47.91,-15.78,170.15,-43.97,Parawixia bistriata,Parawixia,Araneidae,Araneae,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,yes,Christina Painting & Leilani Walker,"Video available, no photo ",0.0,0.05555555555555555,0.9444444444444444
NZ_072,https://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=12208806,English,New Zealand,NZ Herald,Traditional newspaper,National,2.0,3.0,2019.0,Terrifying scenes as redback eats baby brown snake for dinner,"Myrtleford, VIC_Australia_2019",2019.0,"Myrtleford, VIC",Australia,Oceania,146.7,-36.55,149.12,-35.28,170.15,-43.97,Latrodectus hasselti,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.0,0.2692307692307692,0.6923076923076923
NZ_073,https://www.stuff.co.nz/life-style/111660567/i-slept-through-seven-white-tail-spider-bites--but-the-pain-will-last-forever,English,New Zealand,Stuff ,Online newspaper,National,29.0,3.0,2019.0,I slept through seven white tail spider bites - but the pain will last forever,Sydney_Australia_2019,2019.0,Sydney,Australia,Oceania,151.15,-33.88,149.12,-35.28,170.15,-43.97,Lampona sp,Lampona,Lamponidae,Araneae,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,yes, Christina Painting & Leilani Walker,-,0.0,0.0,1.0
